ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
5239404,0,500.4972605845737,198.76744079589844,-95.83265686035156,-499.7887268066406
5239405,0,5.598742095291904,195.56744384765625,-90.83265686035156,0.09999999403953552
5239406,0,5.595579577743216,195.56744384765625,-90.83265686035156,0.09540698677301407
5239407,0,5.592743890511593,195.56744384765625,-90.83265686035156,0.08469131588935852
5239408,0,5.59023529486804,195.56744384765625,-90.83265686035156,0.06785445660352707
5239409,0,5.588053983544114,195.56744384765625,-90.83265686035156,0.044897954910993576
5239410,0,5.586200094770665,195.56744384765625,-90.83265686035156,0.015823325142264366
5239411,0,5.584509207575847,195.56744384765625,-90.83265686035156,-0.014127769507467747
5239412,0,5.5829149436124,195.56744384765625,-90.83265686035156,-0.03513481095433235
5239413,0,5.582047966132212,195.56744384765625,-90.83265686035156,-0.049797095358371735
5239414,0,5.581847528920874,195.56744384765625,-90.83265686035156,-0.05983424931764603
5239415,0,5.58185240551233,195.56744384765625,-90.83265686035156,-0.0665278211236
5239416,0,5.581890754126097,195.56744384765625,-90.83265686035156,-0.07082809507846832
5239417,0,5.581884355157321,195.56744384765625,-90.83265686035156,-0.07343631237745285
5239418,0,5.581976064638646,195.56744384765625,-90.83265686035156,-0.0748666375875473
5239419,0,5.581999536993244,195.56744384765625,-90.83265686035156,-0.07549343258142471
5239420,0,5.582025891019356,195.56744384765625,-90.83265686035156,-0.07558700442314148
5239421,0,5.582027243869467,195.56744384765625,-90.83265686035156,-0.0753403827548027
5239422,0,5.582013793389413,195.56744384765625,-90.83265686035156,-0.0748899057507515
5239423,0,5.582002186758687,195.56744384765625,-90.83265686035156,-0.07433009892702103
5239424,0,5.582003568419761,195.56744384765625,-90.83265686035156,-0.07372523844242096
5239425,0,5.581998993339409,195.56744384765625,-90.83265686035156,-0.07311782985925674
5239426,0,5.582013466323491,195.56744384765625,-90.83265686035156,-0.07253467291593552
5239427,0,5.582004661512499,195.56744384765625,-90.83265686035156,-0.0719916895031929
5239428,0,5.581990542332095,195.56744384765625,-90.83265686035156,-0.07149719446897507
5239429,0,5.5819781191570295,195.56744384765625,-90.83265686035156,-0.07105433940887451
5239430,0,5.581973305681348,195.56744384765625,-90.83265686035156,-0.0706629529595375
5239431,0,5.581964649177158,195.56744384765625,-90.83265686035156,-0.07032070308923721
5239432,0,5.581952089476005,195.56744384765625,-90.83265686035156,-0.0700240284204483
5239433,0,5.581949436963,195.56744384765625,-90.83265686035156,-0.06976871192455292
5239434,0,5.581951733800182,195.56744384765625,-90.83265686035156,-0.06955035775899887
5239435,0,5.581944076036265,195.56744384765625,-90.83265686035156,-0.06936465948820114
5239436,0,5.581944102906715,195.56744384765625,-90.83265686035156,-0.06920742243528366
5239437,0,5.5819369306840665,195.56744384765625,-90.83265686035156,-0.06907489895820618
5239438,0,5.581932656174599,195.56744384765625,-90.83265686035156,-0.06896354258060455
5239439,0,5.581930175777588,195.56744384765625,-90.83265686035156,-0.06887031346559525
5239440,0,5.581933322716231,195.56744384765625,-90.83265686035156,-0.06879245489835739
5239441,0,5.581929697891321,195.56744384765625,-90.83265686035156,-0.06872764229774475
5239442,0,5.58193187359996,195.56744384765625,-90.83265686035156,-0.06867378205060959
5239443,0,5.58192491461918,195.56744384765625,-90.83265686035156,-0.068629190325737
5239444,0,5.581926402375686,195.56744384765625,-90.83265686035156,-0.06859225779771805
5239445,0,5.581915135767829,195.56744384765625,-90.83265686035156,-0.06856178492307663
5239446,0,5.581916144629286,195.56744384765625,-90.83265686035156,-0.0685366839170456
5239447,0,5.58191697281374,195.56744384765625,-90.83265686035156,-0.06851600855588913
5239448,0,5.581917651672847,195.56744384765625,-90.83265686035156,-0.06849899142980576
5239449,0,5.581918207007309,195.56744384765625,-90.83265686035156,-0.06848502904176712
5239450,0,5.581918661623608,195.56744384765625,-90.83265686035156,-0.06847362220287323
5239451,0,5.581919032848808,195.56744384765625,-90.83265686035156,-0.0684642419219017
5239452,0,5.581918968768772,195.56744384765625,-90.83265686035156,-0.06845661252737045
5239453,0,5.581919214241177,195.56744384765625,-90.83265686035156,-0.06845035403966904
5239454,0,5.581919309141184,195.56744384765625,-90.83265686035156,-0.06844528019428253
5239455,0,5.581919425879783,195.56744384765625,-90.83265686035156,-0.06844112277030945
5239456,0,5.5819195512850115,195.56744384765625,-90.83265686035156,-0.06843772530555725
5239457,0,5.5819196767927615,195.56744384765625,-90.83265686035156,-0.06843498349189758
5239458,0,5.581919797496425,195.56744384765625,-90.83265686035156,-0.06843273341655731
5239459,0,5.581919909863412,195.56744384765625,-90.83265686035156,-0.06843093782663345
5239460,0,5.581920011973053,195.56744384765625,-90.83265686035156,-0.06842948496341705
5239461,0,5.581920103252607,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239462,0,5.581920191948359,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239463,0,5.581920268767111,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239464,0,5.581920335303085,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239465,0,5.581920392210482,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239466,0,5.5819141948856865,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239467,0,5.581914235727835,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239468,0,5.5819142704650275,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239469,0,5.5819142704650275,195.56744384765625,-90.83265686035156,-0.06842827051877975
5239470,0,5.581914294588122,195.56744384765625,-90.83265686035156,-0.06842827051877975
