ts,agent_id,x,y,z,v
656513,0,192.36241149902344,-86.26268005371094,0.5760391354560852,0.0
656514,0,192.36241149902344,-86.26268005371094,0.5347328782081604,0.0
656515,0,192.36241149902344,-86.26268005371094,0.4873131513595581,0.0
656516,0,192.36241149902344,-86.26268005371094,0.43378135561943054,0.0
656517,0,192.36241149902344,-86.26268005371094,0.37413910031318665,0.0
656518,0,192.36241149902344,-86.26268005371094,0.3083879053592682,0.0
656519,0,192.36241149902344,-86.26268005371094,0.23652930557727814,0.0
656520,0,192.36241149902344,-86.26268005371094,0.15856479108333588,0.0
656521,0,192.36241149902344,-86.26268005371094,0.07449592649936676,0.0
656522,0,192.36241149902344,-86.26268005371094,-0.0014325713273137808,6.92082338850964e-08
656523,0,192.36241149902344,-86.26268005371094,-0.04976116120815277,2.0542450609443193e-07
656524,0,192.36241149902344,-86.26268005371094,-0.0790141299366951,5.2462982912702815e-08
656525,0,192.36241149902344,-86.26268005371094,-0.09499464184045792,8.292794968298101e-08
656526,0,192.36241149902344,-86.26268005371094,-0.09607665985822678,0.001836951397541794
656527,0,192.36241149902344,-86.2625503540039,-0.09360036998987198,0.006436149721187915
656528,0,192.36244201660156,-86.26248168945312,-0.08894706517457962,0.002666571904498867
656529,0,192.36244201660156,-86.26243591308594,-0.08312385529279709,0.0007270912506888612
656530,0,192.36244201660156,-86.2624282836914,-0.07681388407945633,0.0002671559394227101
656531,0,192.36245727539062,-86.26243591308594,-0.07046787440776825,0.000720015609806014
656532,0,192.36245727539062,-86.26245880126953,-0.06437091529369354,0.0009066815277063199
656533,0,192.36244201660156,-86.26248168945312,-0.05869167298078537,0.0009507342751645436
656534,0,192.36244201660156,-86.26250457763672,-0.05351840704679489,0.0009214463605313151
656535,0,192.36241149902344,-86.26252746582031,-0.04888515546917915,0.0008580614645417785
656536,0,192.36241149902344,-86.26255798339844,-0.044789884239435196,0.0007806521021410649
656537,0,192.36244201660156,-86.2625732421875,-0.041208647191524506,0.0007000355963399041
656538,0,192.36245727539062,-86.2625961303711,-0.03810413181781769,0.0006215540507894729
656539,0,192.36245727539062,-86.26261901855469,-0.03543258458375931,0.0005488392030165789
656540,0,192.3624725341797,-86.26263427734375,-0.03314792737364769,0.00048270184243423016
656541,0,192.3625030517578,-86.26264190673828,-0.03120456635951996,0.000423371536270666
656542,0,192.3625030517578,-86.26265716552734,-0.029559249058365822,0.00037058783967019635
656543,0,192.3625030517578,-86.26266479492188,-0.028171919286251068,0.0003239886327871641
656544,0,192.36251831054688,-86.2626724243164,-0.027006415650248528,0.0002827193934219073
656545,0,192.36251831054688,-86.26268005371094,-0.026030387729406357,0.0002469197330567017
656546,0,192.36251831054688,-86.2626953125,-0.025215454399585724,0.00021516952478224422
656547,0,192.36253356933594,-86.2626953125,-0.0245367418974638,0.00018731523173616424
656548,0,192.36253356933594,-86.26270294189453,-0.023972854018211365,0.0001629739221383076
656549,0,192.36253356933594,-86.26270294189453,-0.0235054399818182,0.00014206815757700296
656550,0,192.36253356933594,-86.26271057128906,-0.02311866730451584,0.00012335656785685385
656551,0,192.36253356933594,-86.26271057128906,-0.022799339145421982,0.00010737938771620047
656552,0,192.362548828125,-86.26271057128906,-0.022536009550094604,9.357937187269315e-05
656553,0,192.362548828125,-86.26271057128906,-0.022319259122014046,8.152396819289962e-05
656554,0,192.362548828125,-86.26272583007812,-0.022141151130199432,7.084965249674153e-05
656555,0,192.362548828125,-86.26272583007812,-0.021994896233081818,6.196707356834415e-05
656556,0,192.362548828125,-86.26272583007812,-0.02187499962747097,5.404733272368797e-05
656557,0,192.362548828125,-86.26272583007812,-0.02177680842578411,4.6702787643550995e-05
656558,0,192.362548828125,-86.26272583007812,-0.02169654704630375,4.041739951456037e-05
656559,0,192.362548828125,-86.26272583007812,-0.02163093537092209,3.550644297365614e-05
656560,0,192.362548828125,-86.26272583007812,-0.0215773768723011,3.085190207524174e-05
656561,0,192.362548828125,-86.26272583007812,-0.0215773768723011,0.0
656562,0,192.362548828125,-86.26272583007812,-0.021541861817240715,3.364046336521191e-06
656563,0,192.362548828125,-86.26272583007812,-0.021525496616959572,2.9495868520345342e-06
656564,0,192.362548828125,-86.26272583007812,-0.02150745317339897,2.9604600074875333e-06
656565,0,192.362548828125,-86.26272583007812,-0.02148914337158203,2.8378274589438205e-06
656566,0,192.362548828125,-86.26272583007812,-0.021471481770277023,2.601574867147615e-06
656567,0,192.362548828125,-86.26272583007812,-0.021454887464642525,2.3164067359477163e-06
656568,0,192.362548828125,-86.26272583007812,-0.021439742296934128,2.107394633443824e-06
656569,0,192.362548828125,-86.26272583007812,-0.021426161751151085,1.8584572749247142e-06
656570,0,192.362548828125,-86.26272583007812,-0.02141410857439041,1.6328317590506676e-06
656571,0,192.362548828125,-86.26272583007812,-0.02140357904136181,1.3326186796063429e-06
656572,0,192.362548828125,-86.26272583007812,-0.021394461393356323,1.1817102312665731e-06
656573,0,192.362548828125,-86.26272583007812,-0.021386565640568733,1.0601638606792747e-06
656574,0,192.362548828125,-86.26272583007812,-0.02137981355190277,9.566245067780788e-07
656575,0,192.362548828125,-86.26273345947266,-0.021374015137553215,8.048160001516888e-07
656576,0,192.362548828125,-86.26273345947266,-0.021369170397520065,7.02106110925407e-07
656577,0,192.362548828125,-86.26273345947266,-0.0213650893419981,5.999157710112804e-07
656578,0,192.362548828125,-86.26273345947266,-0.0213650893419981,0.0
656579,0,192.362548828125,-86.26273345947266,-0.021362151950597763,3.9943667585258513e-07
