ts,agent_id,x,y,z,v
1892964,0,192.36241149902344,-86.26268005371094,0.5347328782081604,0.0
1892965,0,192.36241149902344,-86.26268005371094,0.4873131513595581,0.0
1892966,0,192.36241149902344,-86.26268005371094,0.43378135561943054,0.0
1892967,0,192.36241149902344,-86.26268005371094,0.37413910031318665,0.0
1892968,0,192.36241149902344,-86.26268005371094,0.3083879053592682,0.0
1892969,0,192.36241149902344,-86.26268005371094,0.23652930557727814,0.0
1892970,0,192.36241149902344,-86.26268005371094,0.15856479108333588,0.0
1892971,0,192.36241149902344,-86.26268005371094,0.07449592649936676,0.0
1892972,0,192.36241149902344,-86.26268005371094,-0.0014325713273137808,6.922630503020892e-08
1892973,0,192.36241149902344,-86.26268005371094,-0.04976116120815277,2.05417489719078e-07
1892974,0,192.36241149902344,-86.26268005371094,-0.0790141299366951,5.247252985666969e-08
1892975,0,192.36241149902344,-86.26268005371094,-0.09499464184045792,8.291104606380165e-08
1892976,0,192.36241149902344,-86.26268005371094,-0.09607665985822678,0.0018292590501958234
1892977,0,192.36241149902344,-86.2625503540039,-0.0936003252863884,0.006433160944580564
1892978,0,192.36244201660156,-86.26248168945312,-0.08894706517457962,0.0026645559934878756
1892979,0,192.36244201660156,-86.262451171875,-0.08312385529279709,0.0007263146547623703
1892980,0,192.36244201660156,-86.26243591308594,-0.07681392133235931,0.0002673346438694925
1892981,0,192.36245727539062,-86.262451171875,-0.07046787440776825,0.0007198766141640514
1892982,0,192.36245727539062,-86.26246643066406,-0.06437091529369354,0.0009065941341370183
1892983,0,192.36244201660156,-86.26248931884766,-0.05869167298078537,0.0009505136215266005
1892984,0,192.36244201660156,-86.26251983642578,-0.05351836979389191,0.0009213571254765688
1892985,0,192.36241149902344,-86.26253509521484,-0.04888519272208214,0.000857875657258174
1892986,0,192.36241149902344,-86.26256561279297,-0.044789884239435196,0.0007803616541490038
1892987,0,192.36244201660156,-86.26258850097656,-0.041208647191524506,0.0006998133328058843
1892988,0,192.36245727539062,-86.26260375976562,-0.03810413181781769,0.0006215327781833057
1892989,0,192.36245727539062,-86.26262664794922,-0.03543258458375931,0.0005488775108566906
1892990,0,192.3624725341797,-86.26264190673828,-0.03314792737364769,0.000482974806831873
1892991,0,192.3625030517578,-86.26265716552734,-0.03120456635951996,0.00042357710827763123
1892992,0,192.3625030517578,-86.26266479492188,-0.029559249058365822,0.00037067498513069776
1892993,0,192.3625030517578,-86.2626724243164,-0.028171919286251068,0.0003240924122143737
1892994,0,192.36251831054688,-86.26268005371094,-0.027006415650248528,0.0002827748432922895
1892995,0,192.36251831054688,-86.2626953125,-0.026030387729406357,0.00024671538452539004
1892996,0,192.36251831054688,-86.26270294189453,-0.02521549165248871,0.00021513001402048587
1892997,0,192.36253356933594,-86.26270294189453,-0.024536781013011932,0.0001873214898598219
1892998,0,192.36253356933594,-86.26271057128906,-0.0239728931337595,0.00016282273555097006
1892999,0,192.36253356933594,-86.26271057128906,-0.023505477234721184,0.0001419767123502791
1893000,0,192.36253356933594,-86.26272583007812,-0.023118704557418823,0.00012336709565442396
1893001,0,192.36253356933594,-86.26272583007812,-0.022799339145421982,0.00010736014874639835
1893002,0,192.362548828125,-86.26272583007812,-0.02253604866564274,9.372848650332785e-05
1893003,0,192.362548828125,-86.26272583007812,-0.022319259122014046,8.156328785019689e-05
1893004,0,192.362548828125,-86.26273345947266,-0.022141074761748314,7.119113925226197e-05
1893005,0,192.362548828125,-86.26273345947266,-0.0219948198646307,6.177204379538791e-05
1893006,0,192.362548828125,-86.26273345947266,-0.02187499962747097,5.3629337791546956e-05
1893007,0,192.362548828125,-86.26273345947266,-0.02177680842578411,4.669595452769593e-05
1893008,0,192.362548828125,-86.26273345947266,-0.02169654704630375,4.0413618400872076e-05
1893009,0,192.362548828125,-86.26273345947266,-0.02163093537092209,3.548422668273042e-05
1893010,0,192.362548828125,-86.26273345947266,-0.0215773768723011,3.054494252606887e-05
1893011,0,192.362548828125,-86.26273345947266,-0.0215773768723011,0.0
1893012,0,192.362548828125,-86.26273345947266,-0.021541861817240715,3.3639779727631217e-06
1893013,0,192.362548828125,-86.26273345947266,-0.021525496616959572,2.948164126377827e-06
1893014,0,192.362548828125,-86.26273345947266,-0.02150745317339897,2.969977068093543e-06
1893015,0,192.362548828125,-86.26273345947266,-0.02148914337158203,2.8360956566428618e-06
1893016,0,192.362548828125,-86.26273345947266,-0.021471481770277023,2.599717175936793e-06
1893017,0,192.362548828125,-86.26273345947266,-0.021454887464642525,2.3632894913559868e-06
1893018,0,192.362548828125,-86.26273345947266,-0.021439742296934128,2.1040572515553397e-06
1893019,0,192.362548828125,-86.26273345947266,-0.021426161751151085,1.8569985979353205e-06
1893020,0,192.362548828125,-86.26273345947266,-0.02141410857439041,1.6313314555673162e-06
1893021,0,192.362548828125,-86.26273345947266,-0.02140357904136181,1.331112640189578e-06
1893022,0,192.362548828125,-86.26273345947266,-0.021394461393356323,1.1805197603171984e-06
1893023,0,192.362548828125,-86.26273345947266,-0.021386565640568733,1.058485906475102e-06
1893024,0,192.362548828125,-86.26273345947266,-0.02137981355190277,9.554157261110393e-07
1893025,0,192.362548828125,-86.26273345947266,-0.021374015137553215,7.694532073583912e-07
1893026,0,192.362548828125,-86.26274108886719,-0.021369170397520065,7.052468944450329e-07
1893027,0,192.362548828125,-86.26274108886719,-0.021365050226449966,6.005624562765169e-07
1893028,0,192.362548828125,-86.26274108886719,-0.021365050226449966,0.0
1893029,0,192.362548828125,-86.26274108886719,-0.02136222831904888,2.8261394495315434e-07
1893030,0,192.362548828125,-86.26274108886719,-0.0213608555495739,4.2103750153685473e-07
1893031,0,192.362548828125,-86.26274108886719,-0.021359214559197426,3.1541266985328303e-07
1893032,0,192.362548828125,-86.26274108886719,-0.021357573568820953,3.8614078688139467e-07
1893033,0,192.362548828125,-86.26274108886719,-0.02135601080954075,3.265094071187084e-07
1893034,0,192.362548828125,-86.26274108886719,-0.021354559808969498,2.038047179832243e-07
1893035,0,192.362548828125,-86.26274108886719,-0.02135314978659153,2.158235093516539e-07
1893036,0,192.362548828125,-86.26274108886719,-0.021351967006921768,1.958561802851322e-07
1893037,0,192.362548828125,-86.26274108886719,-0.021350936964154243,2.3026892071245176e-07
1893038,0,192.362548828125,-86.26274108886719,-0.021350936964154243,1.544248343664695e-07
1893039,0,192.362548828125,-86.26274108886719,-0.021349182352423668,1.0514093955936982e-07
1893040,0,192.362548828125,-86.26274108886719,-0.021349182352423668,1.0859962695591796e-07
1893041,0,192.362548828125,-86.26274108886719,-0.021347884088754654,1.5415068084276376e-07
1893042,0,192.362548828125,-86.26274108886719,-0.021347884088754654,1.0247101808926191e-07
1893043,0,192.362548828125,-86.26274108886719,-0.021347884088754654,4.6095096625176874e-08
1893044,0,192.362548828125,-86.26274108886719,-0.021346550434827805,1.0570435007081142e-07
1893045,0,192.362548828125,-86.26274108886719,-0.021346550434827805,0.0
1893046,0,192.362548828125,-86.26274108886719,-0.021346550434827805,5.6302538048650287e-08
1893047,0,192.362548828125,-86.26274108886719,-0.021346550434827805,1.2775894512177902e-07
1893048,0,192.362548828125,-86.26274108886719,-0.021346550434827805,5.875362948069027e-08
1893049,0,192.362548828125,-86.26274108886719,-0.021346550434827805,7.666797131934591e-08
1893050,0,192.362548828125,-86.26274108886719,-0.021346550434827805,4.37294143030368e-08
1893051,0,192.362548828125,-86.26274108886719,-0.021346550434827805,1.2099086680898136e-08
1893052,0,192.362548828125,-86.26274108886719,-0.021345481276512146,4.2518841272453154e-08
1893053,0,192.362548828125,-86.26274108886719,-0.021345481276512146,4.84043985322515e-08
1893054,0,192.362548828125,-86.26274108886719,-0.021345481276512146,9.111027646679889e-08
1893055,0,192.362548828125,-86.26274108886719,-0.021345481276512146,4.246108298312489e-08
1893056,0,192.362548828125,-86.26274108886719,-0.021345481276512146,1.106902865230651e-07
1893057,0,192.362548828125,-86.26274108886719,-0.021345481276512146,7.070857062870351e-08
1893058,0,192.362548828125,-86.26272583007812,-0.021343840286135674,0.0013495581859281187
1893059,0,192.3626251220703,-86.25660705566406,-0.02146407961845398,0.31925238939091716
1893060,0,192.36276245117188,-86.24267578125,-0.02166767045855522,0.627317041807036
1893061,0,192.36302185058594,-86.22119903564453,-0.02190585993230343,0.9249600887974831
1893062,0,192.3633575439453,-86.19248962402344,-0.022148437798023224,1.211921017362549
1893063,0,192.36373901367188,-86.15681457519531,-0.022377662360668182,1.4880799822088138
1893064,0,192.36422729492188,-86.11446380615234,-0.022583656013011932,1.7534253216439033
1893065,0,192.3648223876953,-86.06568908691406,-0.022761764004826546,2.0080311782623865
1893066,0,192.36544799804688,-86.01078796386719,-0.022910460829734802,2.252060652131162
1893067,0,192.3661346435547,-85.94998931884766,-0.02303062379360199,2.4857276423898256
1893068,0,192.3668975830078,-85.88356018066406,-0.02312389388680458,2.7093066994917008
1893069,0,192.36769104003906,-85.811767578125,-0.023192711174488068,2.9231149652782755
1893070,0,192.3685302734375,-85.73480224609375,-0.02323966845870018,3.1275043358904218
1893071,0,192.3694305419922,-85.6529312133789,-0.023267898708581924,3.3228569331138016
1893072,0,192.370361328125,-85.56633758544922,-0.023279685527086258,3.509572736831802
1893073,0,192.371337890625,-85.4752426147461,-0.023277588188648224,3.6880671306598027
1893074,0,192.37234497070312,-85.37984466552734,-0.023263968527317047,3.8587596187735898
1893075,0,192.3733673095703,-85.28031921386719,-0.02324092760682106,4.022184875643411
1893076,0,192.37445068359375,-85.17684173583984,-0.02321041002869606,4.17900216043857
1893077,0,192.37551879882812,-85.06956481933594,-0.02317405678331852,4.329624947654331
1893078,0,192.3766326904297,-84.9586410522461,-0.023133162409067154,4.474383491777205
1893079,0,192.3777618408203,-84.84420776367188,-0.023088987916707993,4.613570467806488
1893080,0,192.37890625,-84.72638702392578,-0.023042602464556694,4.747488933957167
1893081,0,192.3800811767578,-84.60530853271484,-0.022994842380285263,4.876433574931775
1893082,0,192.38124084472656,-84.4811019897461,-0.022946281358599663,5.00068455943702
1893083,0,192.38241577148438,-84.35386657714844,-0.022635802626609802,5.121630237797048
1893084,0,192.38357543945312,-84.22367858886719,-0.022435301914811134,5.237854669474662
1893085,0,192.3847198486328,-84.09066009521484,-0.02230628952383995,5.350159119880504
1893086,0,192.38584899902344,-83.95491027832031,-0.022223662585020065,5.458786626372086
1893087,0,192.3870086669922,-83.8165054321289,-0.02217021957039833,5.563973393284607
1893088,0,192.38812255859375,-83.675537109375,-0.022134818136692047,5.665942541972897
1893089,0,192.3892364501953,-83.53205871582031,-0.02211006172001362,5.7649075225359105
1893090,0,192.3903350830078,-83.38616943359375,-0.02209148369729519,5.861069467767672
1893091,0,192.39146423339844,-83.2379150390625,-0.022076072171330452,5.954612450201603
1893092,0,192.392578125,-83.0873794555664,-0.02206214889883995,6.045708617823261
1893093,0,192.39369201660156,-82.93460083007812,-0.02204868197441101,6.134544405759295
1893094,0,192.39480590820312,-82.7796401977539,-0.022034911438822746,6.22125900588086
1893095,0,192.3959197998047,-82.62252807617188,-0.02202094905078411,6.305989589702728
1893096,0,192.39698791503906,-82.46334838867188,-0.022006453946232796,6.388872600102543
1893097,0,192.39805603027344,-82.3021240234375,-0.02199169062077999,6.470024631400721
1893098,0,192.3990936279297,-82.13890075683594,-0.02197650820016861,6.5495590511907364
1893099,0,192.40013122558594,-81.9737319946289,-0.021961402148008347,6.627563437847776
1893100,0,192.40118408203125,-81.8066177368164,-0.021946143358945847,6.704157275957418
1893101,0,192.4022216796875,-81.63762664794922,-0.0219310000538826,6.779416545644454
1893102,0,192.40328979492188,-81.4667739868164,-0.021916044875979424,6.8534176494016785
1893103,0,192.40435791015625,-81.2940902709961,-0.021901244297623634,6.926240007687684
1893104,0,192.40542602539062,-81.1196060180664,-0.021886901929974556,6.997947620245514
1893105,0,192.40652465820312,-80.94335174560547,-0.02187301591038704,7.068585084108134
1893106,0,192.4075927734375,-80.76534271240234,-0.02185947448015213,7.138246342614839
1893107,0,192.40869140625,-80.58561706542969,-0.021846503019332886,7.20695740190309
1893108,0,192.40982055664062,-80.4041748046875,-0.02183380164206028,7.274784289390295
1893109,0,192.4109649658203,-80.2210693359375,-0.02182178385555744,7.341740136731966
1893110,0,192.41217041015625,-80.03630065917969,-0.021810226142406464,7.407890035983559
1893111,0,192.4133758544922,-79.84989166259766,-0.0217992402613163,7.473266886492808
1893112,0,192.41458129882812,-79.66185760498047,-0.021788597106933594,7.53787586799694
1893113,0,192.415771484375,-79.47222137451172,-0.021778373047709465,7.601844663386539
1893114,0,192.41693115234375,-79.281005859375,-0.02176864631474018,7.665109040922553
1893115,0,192.4180450439453,-79.08821105957031,-0.02175937592983246,7.72770223136283
1893116,0,192.41909790039062,-78.89386749267578,-0.021750526502728462,7.7896461223806766
1893117,0,192.42007446289062,-78.69798278808594,-0.021742019802331924,7.851031369257095
1893118,0,192.42092895507812,-78.50057220458984,-0.021734045818448067,7.912198099116154
1893119,0,192.42166137695312,-78.30277252197266,-0.021701201796531677,7.912020587752796
1893120,0,192.42222595214844,-78.10507202148438,-0.02164836786687374,7.908966040474081
1893121,0,192.42263793945312,-77.90745544433594,-0.021588057279586792,7.905862502780153
1893122,0,192.42291259765625,-77.70991516113281,-0.02152755670249462,7.902746335415291
1893123,0,192.42306518554688,-77.512451171875,-0.021470030769705772,7.899630181816725
1893124,0,192.4231414794922,-77.3150634765625,-0.021417617797851562,7.896511338501874
1893125,0,192.42312622070312,-77.11774444580078,-0.02137073501944542,7.89338998166104
1893126,0,192.4230194091797,-76.9205093383789,-0.021329231560230255,7.89026874971362
1893127,0,192.42288208007812,-76.72333526611328,-0.02129283919930458,7.88714858059855
1893128,0,192.4227294921875,-76.5262451171875,-0.021261444315314293,7.884031764561782
1893129,0,192.4225311279297,-76.3292236328125,-0.02123420685529709,7.880911026086633
1893130,0,192.4223175048828,-76.13227844238281,-0.021210823208093643,7.8777484885447695
1893131,0,192.42208862304688,-75.93540954589844,-0.021190527826547623,7.874616774317589
1893132,0,192.42190551757812,-75.7386245727539,-0.021173208951950073,7.871493889416538
1893133,0,192.4217987060547,-75.54190063476562,-0.02115817926824093,7.8683745225574695
1893134,0,192.4217071533203,-75.34526062011719,-0.021145399659872055,7.865252771715417
1893135,0,192.42173767089844,-75.14869689941406,-0.02113449014723301,7.862118411635216
1893136,0,192.4218292236328,-74.95220947265625,-0.021125029772520065,7.859015259843933
1893137,0,192.4220428466797,-74.75579833984375,-0.02111698128283024,7.855898861518897
1893138,0,192.42237854003906,-74.55946350097656,-0.021110229194164276,7.852806992386678
1893139,0,192.4228057861328,-74.36249542236328,-0.02112174965441227,7.905932563092451
1893140,0,192.42335510253906,-74.1627426147461,-0.0211847685277462,8.015087203167656
1893141,0,192.4239959716797,-73.96039581298828,-0.02126716636121273,8.115529733828831
1893142,0,192.42474365234375,-73.75572204589844,-0.021350059658288956,8.206692894154353
1893143,0,192.4255828857422,-73.5489273071289,-0.021423988044261932,8.289582015321495
1893144,0,192.426513671875,-73.34024047851562,-0.021484604105353355,8.363608979148536
1893145,0,192.42755126953125,-73.12989044189453,-0.02152969315648079,8.4276728060645
1893146,0,192.42868041992188,-72.91814422607422,-0.021558722481131554,8.481719460201212
1893147,0,192.4298553466797,-72.70525360107422,-0.021572571247816086,8.525804979015131
1893148,0,192.43109130859375,-72.4914321899414,-0.02157295122742653,8.561372321403832
1893149,0,192.43234252929688,-72.2768783569336,-0.021562231704592705,8.589249890328201
1893150,0,192.43356323242188,-72.06177520751953,-0.021542014554142952,8.609307482449495
1893151,0,192.43478393554688,-71.84630584716797,-0.021514587104320526,8.622907726615853
1893152,0,192.4359588623047,-71.63063049316406,-0.02148113213479519,8.629322809372592
1893153,0,192.43710327148438,-71.4149169921875,-0.021443098783493042,8.629751156829128
1893154,0,192.43820190429688,-71.19927978515625,-0.021402282640337944,8.625574134935684
1893155,0,192.4392547607422,-70.98384857177734,-0.021359557285904884,8.61590422895775
1893156,0,192.44029235839844,-70.76876068115234,-0.021315382793545723,8.601293850213914
1893157,0,192.44126892089844,-70.55412292480469,-0.021270446479320526,8.581788125698449
1893158,0,192.44224548339844,-70.3400650024414,-0.02122524194419384,8.557693817779453
1893159,0,192.4432373046875,-70.12666320800781,-0.021180419251322746,8.53040214429963
1893160,0,192.44422912597656,-69.91400909423828,-0.021136779338121414,8.50008909780272
1893161,0,192.44525146484375,-69.70214080810547,-0.02109508402645588,8.467843599575513
1893162,0,192.4462890625,-69.49112701416016,-0.021055487915873528,8.432794755169706
1893163,0,192.44737243652344,-69.28105163574219,-0.02101745642721653,8.394620981769416
