ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
702968,0,502.1322032192853,192.8539581298828,-44.17219543457031,-499.7887268066406
702969,0,502.1261356798093,192.8539581298828,-44.17219543457031,-499.8239440917969
702970,0,502.12002781175966,192.8539581298828,-44.17219543457031,-499.865234375
702971,0,502.1139418312305,192.8539581298828,-44.17219543457031,-499.91265869140625
702972,0,502.1078489317263,192.8539581298828,-44.17219543457031,-499.9661865234375
702973,0,502.10178103796426,192.8539581298828,-44.17219543457031,-500.0258483886719
702974,0,502.0956788590649,192.8539581298828,-44.17219543457031,-500.0915832519531
702975,0,502.0895742900494,192.8539581298828,-44.17219543457031,-500.1634216308594
702976,0,502.083468890032,192.8539581298828,-44.17219543457031,-500.2413635253906
702977,0,502.09161804712136,192.8539581298828,-44.17219543457031,-500.3254699707031
702978,0,502.13332157967005,192.8539581298828,-44.17219543457031,-500.4156494140625
702979,0,502.2001156659363,192.8539581298828,-44.17219543457031,-500.5119323730469
702980,0,502.28621762597766,192.8539581298828,-44.17219543457031,-500.61431884765625
702981,0,502.3932478495504,192.8539581298828,-44.17219543457031,-500.7228088378906
702982,0,502.5098648483234,192.8539581298828,-44.17219543457031,-500.8373718261719
702983,0,502.63473854482885,192.8539581298828,-44.17219543457031,-500.9580383300781
702984,0,502.76686227094524,192.8539581298828,-44.17219543457031,-501.0848083496094
702985,0,502.9055261630318,192.8539581298828,-44.17219543457031,-501.2176513671875
702986,0,503.0503096838882,192.8539581298828,-44.17219543457031,-501.3565979003906
702987,0,503.2008982874174,192.8539581298828,-44.17219543457031,-501.5016174316406
702988,0,503.35718351594915,192.8539581298828,-44.17219543457031,-501.65277099609375
702989,0,503.51901664166473,192.8539581298828,-44.17219543457031,-501.80999755859375
702990,0,503.6863637162203,192.8539581298828,-44.17219543457031,-501.9732971191406
702991,0,503.85919708295825,192.8539581298828,-44.17219543457031,-502.14263916015625
702992,0,504.0375995535867,192.8539581298828,-44.17219543457031,-502.3180847167969
702993,0,504.22157978561785,192.8539581298828,-44.17219543457031,-502.4996032714844
702994,0,504.4112113074109,192.8539581298828,-44.17219543457031,-502.6872253417969
702995,0,504.60650896610946,192.8539581298828,-44.17219543457031,-502.88092041015625
702996,0,504.80751820586204,192.8539581298828,-44.17219543457031,-503.0806884765625
702997,0,505.01425315383096,192.8539581298828,-44.17219543457031,-503.2864990234375
702998,0,505.2268132631991,192.8539581298828,-44.17219543457031,-503.4984130859375
702999,0,505.4452352397965,192.8539581298828,-44.17219543457031,-503.7164306640625
703000,0,505.6694602076675,192.8539581298828,-44.17219543457031,-503.9404602050781
703001,0,505.8995778679437,192.8539581298828,-44.17219543457031,-504.1705627441406
703002,0,506.1356720068774,192.8539581298828,-44.17219543457031,-504.40679931640625
703003,0,506.3776138779544,192.8539581298828,-44.17219543457031,-504.6490173339844
703004,0,506.6255421904867,192.8539581298828,-44.17219543457031,-504.8973388671875
703005,0,506.8794132258317,192.8539581298828,-44.17219543457031,-505.1517028808594
703006,0,507.1392693798655,192.8539581298828,-44.17219543457031,-505.4121398925781
703007,0,507.40509221128156,192.8539581298828,-44.17219543457031,-505.6786193847656
703008,0,507.67692176667794,192.8539581298828,-44.17219543457031,-505.951171875
703009,0,507.9547671960496,192.8539581298828,-44.17219543457031,-506.22979736328125
703010,0,508.23857189907596,192.8539581298828,-44.17219543457031,-506.5144348144531
703011,0,508.5284035467814,192.8539581298828,-44.17219543457031,-506.8051452636719
703012,0,508.82423654555464,192.8539581298828,-44.17219543457031,-507.1018981933594
703013,0,509.1261051078442,192.8539581298828,-44.17219543457031,-507.40472412109375
703014,0,509.433982081256,192.8539581298828,-44.17219543457031,-507.7135925292969
703015,0,509.74783975169515,192.8539581298828,-44.17219543457031,-508.0284729003906
703016,0,510.067728069308,192.8539581298828,-44.17219543457031,-508.3494567871094
703017,0,510.3936142250107,192.8539581298828,-44.17219543457031,-508.6764221191406
