ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
1326375,0,502.1322032192853,192.8539581298828,-44.17219543457031,-499.7887268066406
1326376,0,502.1261356798093,192.8539581298828,-44.17219543457031,-499.8239440917969
1326377,0,502.12002781175966,192.8539581298828,-44.17219543457031,-499.865234375
1326378,0,502.1139418312305,192.8539581298828,-44.17219543457031,-499.91265869140625
1326379,0,502.1078489317263,192.8539581298828,-44.17219543457031,-499.9661865234375
1326380,0,502.10178103796426,192.8539581298828,-44.17219543457031,-500.0258483886719
1326381,0,502.0956788590649,192.8539581298828,-44.17219543457031,-500.0915832519531
1326382,0,502.0895742900494,192.8539581298828,-44.17219543457031,-500.1634216308594
1326383,0,502.083468890032,192.8539581298828,-44.17219543457031,-500.2413635253906
1326384,0,502.09161804712136,192.8539581298828,-44.17219543457031,-500.3254699707031
1326385,0,502.13332157967005,192.8539581298828,-44.17219543457031,-500.4156494140625
1326386,0,502.2001156659363,192.8539581298828,-44.17219543457031,-500.5119323730469
1326387,0,502.28621762597766,192.8539581298828,-44.17219543457031,-500.61431884765625
1326388,0,502.3932478495504,192.8539581298828,-44.17219543457031,-500.7228088378906
1326389,0,502.5098648260502,192.8539581298828,-44.17219543457031,-500.8373718261719
1326390,0,502.63473852255566,192.8539581298828,-44.17219543457031,-500.9580383300781
1326391,0,502.76686227094524,192.8539581298828,-44.17219543457031,-501.0848083496094
1326392,0,502.905526200154,192.8539581298828,-44.17219543457031,-501.2176513671875
1326393,0,503.0503096838882,192.8539581298828,-44.17219543457031,-501.3565979003906
1326394,0,503.2008982874174,192.8539581298828,-44.17219543457031,-501.5016174316406
1326395,0,503.35718351594915,192.8539581298828,-44.17219543457031,-501.65277099609375
1326396,0,503.51901660454223,192.8539581298828,-44.17219543457031,-501.80999755859375
1326397,0,503.6863637162203,192.8539581298828,-44.17219543457031,-501.9732971191406
1326398,0,503.859197120081,192.8539581298828,-44.17219543457031,-502.14263916015625
1326399,0,504.0375995907095,192.8539581298828,-44.17219543457031,-502.3180847167969
1326400,0,504.22157978561785,192.8539581298828,-44.17219543457031,-502.4996032714844
1326401,0,504.4112113074109,192.8539581298828,-44.17219543457031,-502.6872253417969
1326402,0,504.60650896610946,192.8539581298828,-44.17219543457031,-502.88092041015625
1326403,0,504.80751820586204,192.8539581298828,-44.17219543457031,-503.0806884765625
1326404,0,505.01425319281043,192.8539581298828,-44.17219543457031,-503.2864990234375
1326405,0,505.2268132631991,192.8539581298828,-44.17219543457031,-503.4984130859375
1326406,0,505.4452352397965,192.8539581298828,-44.17219543457031,-503.7164306640625
1326407,0,505.6694602076675,192.8539581298828,-44.17219543457031,-503.9404602050781
1326408,0,505.8995778679437,192.8539581298828,-44.17219543457031,-504.1705627441406
1326409,0,506.1356719678974,192.8539581298828,-44.17219543457031,-504.40679931640625
1326410,0,506.37761380185026,192.8539581298828,-44.17219543457031,-504.6490173339844
1326411,0,506.6255421904867,192.8539581298828,-44.17219543457031,-504.8973388671875
1326412,0,506.8794131887075,192.8539581298828,-44.17219543457031,-505.1517028808594
1326413,0,507.13926934088494,192.8539581298828,-44.17219543457031,-505.4121398925781
1326414,0,507.40509221128156,192.8539581298828,-44.17219543457031,-505.6786193847656
1326415,0,507.6769217295533,192.8539581298828,-44.17219543457031,-505.951171875
1326416,0,507.9547671960496,192.8539581298828,-44.17219543457031,-506.22979736328125
1326417,0,508.2385719362009,192.8539581298828,-44.17219543457031,-506.5144348144531
1326418,0,508.5284035839065,192.8539581298828,-44.17219543457031,-506.8051452636719
1326419,0,508.82423658453615,192.8539581298828,-44.17219543457031,-507.1018981933594
1326420,0,509.1261051078442,192.8539581298828,-44.17219543457031,-507.40472412109375
1326421,0,509.433982081256,192.8539581298828,-44.17219543457031,-507.7135925292969
1326422,0,509.74783975169515,192.8539581298828,-44.17219543457031,-508.0284729003906
1326423,0,510.067728069308,192.8539581298828,-44.17219543457031,-508.3494567871094
1326424,0,510.3936142250107,192.8539581298828,-44.17219543457031,-508.6764221191406
1326425,0,510.72556547088,192.8539581298828,-44.17219543457031,-509.0094909667969
1326426,0,511.0635114006424,192.8539581298828,-44.17219543457031,-509.34857177734375
1326427,0,511.4074810994851,192.8539581298828,-44.17219543457031,-509.6936950683594
1326428,0,511.75744332155807,192.8539581298828,-44.17219543457031,-510.0448303222656
1326429,0,512.1134281439524,192.8539581298828,-44.17219543457031,-510.4020080566406
1326430,0,512.4754656825556,192.8539581298828,-44.17219543457031,-510.7652587890625
1326431,0,512.8434950765687,192.8539581298828,-44.17219543457031,-511.134521484375
1326432,0,513.2175164468181,192.8539581298828,-44.17219543457031,-511.5097961425781
1326433,0,513.5975602966786,192.8539581298828,-44.17219543457031,-511.89111328125
1326434,0,513.9835964087221,192.8539581298828,-44.17219543457031,-512.2784423828125
1326435,0,514.3757163047885,192.8539581298828,-44.17219543457031,-512.671875
1326436,0,514.7737984905904,192.8539581298828,-44.17219543457031,-513.0712890625
1326437,0,515.1778438671822,192.8539581298828,-44.17219543457031,-513.4766845703125
1326438,0,515.5879121081612,192.8539581298828,-44.17219543457031,-513.8881225585938
1326439,0,516.0040041179901,192.8539581298828,-44.17219543457031,-514.3056030273438
1326440,0,516.4260558505257,192.8539581298828,-44.17219543457031,-514.7290649414062
1326441,0,516.8541351883185,192.8539581298828,-44.17219543457031,-515.1585693359375
1326442,0,517.2882378127383,192.8539581298828,-44.17219543457031,-515.5941162109375
1326443,0,517.7282439033063,192.8539581298828,-44.17219543457031,-516.0355834960938
