ts,agent_id,x,y,z,v
1629320,0,192.36241149902344,-86.26268005371094,0.5760391354560852,0.0
1629321,0,192.36241149902344,-86.26268005371094,0.5347328782081604,0.0
1629322,0,192.36241149902344,-86.26268005371094,0.4873131513595581,0.0
1629323,0,192.36241149902344,-86.26268005371094,0.43378135561943054,0.0
1629324,0,192.36241149902344,-86.26268005371094,0.37413910031318665,0.0
1629325,0,192.36241149902344,-86.26268005371094,0.3083879053592682,0.0
1629326,0,192.36241149902344,-86.26268005371094,0.23652930557727814,0.0
1629327,0,192.36241149902344,-86.26268005371094,0.15856479108333588,0.0
1629328,0,192.36241149902344,-86.26268005371094,0.07449592649936676,0.0
1629329,0,192.36241149902344,-86.26268005371094,-0.0014325713273137808,6.907947239701862e-08
1629330,0,192.36241149902344,-86.26268005371094,-0.04976116120815277,2.0540901236623566e-07
1629331,0,192.36241149902344,-86.26268005371094,-0.0790141299366951,5.244366051670293e-08
1629332,0,192.36241149902344,-86.26268005371094,-0.09499464184045792,8.289358716619296e-08
1629333,0,192.36241149902344,-86.26268005371094,-0.09607665985822678,0.001832069836859034
1629334,0,192.36241149902344,-86.2625503540039,-0.09360036998987198,0.006435601204267206
1629335,0,192.36244201660156,-86.26248168945312,-0.08894704282283783,0.0026658584074030836
1629336,0,192.36244201660156,-86.262451171875,-0.08312385529279709,0.000726728789033961
1629337,0,192.36244201660156,-86.26243591308594,-0.07681392133235931,0.00026717074898802623
1629338,0,192.36245727539062,-86.262451171875,-0.07046787440776825,0.0007197098608088471
1629339,0,192.36245727539062,-86.26246643066406,-0.06437091529369354,0.00090645062116611
1629340,0,192.36244201660156,-86.26248931884766,-0.05869167298078537,0.0009502920351341159
1629341,0,192.36244201660156,-86.26251983642578,-0.05351840704679489,0.0009210009989624918
1629342,0,192.36241149902344,-86.26253509521484,-0.04888519272208214,0.0008576025999209859
1629343,0,192.36241149902344,-86.26256561279297,-0.044789884239435196,0.0007801334652011185
1629344,0,192.36244201660156,-86.26258850097656,-0.04120860993862152,0.000699325953624243
1629345,0,192.36245727539062,-86.26260375976562,-0.03810413181781769,0.0006213285589859186
1629346,0,192.36245727539062,-86.26262664794922,-0.03543258458375931,0.0005486355218736292
1629347,0,192.3624725341797,-86.26264190673828,-0.03314792737364769,0.0004825197629442329
1629348,0,192.3625030517578,-86.26265716552734,-0.031204603612422943,0.0004231783535118095
1629349,0,192.3625030517578,-86.26266479492188,-0.029559249058365822,0.0003704480328475474
1629350,0,192.3625030517578,-86.2626724243164,-0.028171919286251068,0.0003238134727373804
1629351,0,192.36251831054688,-86.26268005371094,-0.02700645476579666,0.0002826010209045767
1629352,0,192.36251831054688,-86.2626953125,-0.026030387729406357,0.0002467738142742238
1629353,0,192.36251831054688,-86.26270294189453,-0.025215454399585724,0.00021506825364381695
1629354,0,192.36253356933594,-86.26270294189453,-0.0245367418974638,0.00018736416944171395
1629355,0,192.36253356933594,-86.26271057128906,-0.0239728931337595,0.00016292554710411916
1629356,0,192.36253356933594,-86.26271057128906,-0.0235054399818182,0.00014195978908169762
1629357,0,192.36253356933594,-86.26272583007812,-0.02311866730451584,0.00012366553458327109
1629358,0,192.36253356933594,-86.26272583007812,-0.022799339145421982,0.00010731670099677755
1629359,0,192.362548828125,-86.26272583007812,-0.02253604866564274,9.367480918538067e-05
1629360,0,192.362548828125,-86.26272583007812,-0.022319259122014046,8.168631506312085e-05
1629361,0,192.362548828125,-86.26273345947266,-0.0221411120146513,7.083248957928883e-05
1629362,0,192.362548828125,-86.26273345947266,-0.021994896233081818,6.178391415831941e-05
1629363,0,192.362548828125,-86.26273345947266,-0.02187499962747097,5.369012637320238e-05
1629364,0,192.362548828125,-86.26273345947266,-0.02177680842578411,4.666335272104355e-05
1629365,0,192.362548828125,-86.26273345947266,-0.02169654704630375,4.037468751797778e-05
1629366,0,192.362548828125,-86.26273345947266,-0.02163093537092209,3.546596966702168e-05
1629367,0,192.362548828125,-86.26273345947266,-0.0215773768723011,3.053724720686722e-05
1629368,0,192.362548828125,-86.26273345947266,-0.0215773768723011,0.0
1629369,0,192.362548828125,-86.26273345947266,-0.021541861817240715,3.5613193807957088e-06
1629370,0,192.362548828125,-86.26273345947266,-0.021525496616959572,2.8951436286232514e-06
1629371,0,192.362548828125,-86.26273345947266,-0.02150745317339897,2.9729639065733675e-06
1629372,0,192.362548828125,-86.26273345947266,-0.02148914337158203,2.837692957705066e-06
1629373,0,192.362548828125,-86.26273345947266,-0.021471481770277023,2.6011667447001175e-06
1629374,0,192.362548828125,-86.26273345947266,-0.021454887464642525,2.3167422555104105e-06
1629375,0,192.362548828125,-86.26273345947266,-0.021439742296934128,2.107293179741527e-06
1629376,0,192.362548828125,-86.26273345947266,-0.021426161751151085,1.8587046225997054e-06
1629377,0,192.362548828125,-86.26273345947266,-0.02141410857439041,1.6338954523964734e-06
1629378,0,192.362548828125,-86.26273345947266,-0.02140357904136181,1.3336468110370531e-06
1629379,0,192.362548828125,-86.26273345947266,-0.02139442414045334,1.2288561868137057e-06
1629380,0,192.362548828125,-86.26273345947266,-0.021386565640568733,1.1260804238966472e-06
1629381,0,192.362548828125,-86.26273345947266,-0.02137981355190277,8.992707783933745e-07
1629382,0,192.362548828125,-86.26273345947266,-0.021374015137553215,8.240768493096873e-07
