ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
3656231,0,502.1322032192853,192.8539581298828,-44.17219543457031,-499.7887268066406
3656232,0,502.1261356798093,192.8539581298828,-44.17219543457031,-499.8239440917969
3656233,0,502.12002781175966,192.8539581298828,-44.17219543457031,-499.865234375
3656234,0,502.1139418312305,192.8539581298828,-44.17219543457031,-499.91265869140625
3656235,0,502.1078489317263,192.8539581298828,-44.17219543457031,-499.9661865234375
3656236,0,502.10178103796426,192.8539581298828,-44.17219543457031,-500.0258483886719
3656237,0,502.0956788590649,192.8539581298828,-44.17219543457031,-500.0915832519531
3656238,0,502.0895742900494,192.8539581298828,-44.17219543457031,-500.1634216308594
3656239,0,502.083468890032,192.8539581298828,-44.17219543457031,-500.2413635253906
3656240,0,502.09161804712136,192.8539581298828,-44.17219543457031,-500.3254699707031
3656241,0,502.13332157967005,192.8539581298828,-44.17219543457031,-500.4156494140625
3656242,0,502.2001156659363,192.8539581298828,-44.17219543457031,-500.5119323730469
3656243,0,502.28621762597766,192.8539581298828,-44.17219543457031,-500.61431884765625
3656244,0,502.3932478495504,192.8539581298828,-44.17219543457031,-500.7228088378906
3656245,0,502.5098648705966,192.8539581298828,-44.17219543457031,-500.8373718261719
3656246,0,502.6347384854336,192.8539581298828,-44.17219543457031,-500.9580383300781
3656247,0,502.76686227094524,192.8539581298828,-44.17219543457031,-501.0848083496094
3656248,0,502.9055261630318,192.8539581298828,-44.17219543457031,-501.2176513671875
3656249,0,503.050309646766,192.8539581298828,-44.17219543457031,-501.3565979003906
3656250,0,503.20089825029504,192.8539581298828,-44.17219543457031,-501.5016174316406
3656251,0,503.35718347882676,192.8539581298828,-44.17219543457031,-501.65277099609375
3656252,0,503.51901660454223,192.8539581298828,-44.17219543457031,-501.80999755859375
3656253,0,503.6863637162203,192.8539581298828,-44.17219543457031,-501.9732971191406
3656254,0,503.859197120081,192.8539581298828,-44.17219543457031,-502.14263916015625
3656255,0,504.0375995907095,192.8539581298828,-44.17219543457031,-502.3180847167969
3656256,0,504.2215798227407,192.8539581298828,-44.17219543457031,-502.4996032714844
3656257,0,504.41121134453385,192.8539581298828,-44.17219543457031,-502.6872253417969
3656258,0,504.60650896610946,192.8539581298828,-44.17219543457031,-502.88092041015625
3656259,0,504.80751820586204,192.8539581298828,-44.17219543457031,-503.0806884765625
3656260,0,505.01425319281043,192.8539581298828,-44.17219543457031,-503.2864990234375
3656261,0,505.2268132631991,192.8539581298828,-44.17219543457031,-503.4984130859375
3656262,0,505.4452352397965,192.8539581298828,-44.17219543457031,-503.7164306640625
3656263,0,505.6694602076675,192.8539581298828,-44.17219543457031,-503.9404602050781
3656264,0,505.8995778679437,192.8539581298828,-44.17219543457031,-504.1705627441406
3656265,0,506.1356720068774,192.8539581298828,-44.17219543457031,-504.40679931640625
3656266,0,506.3776138779544,192.8539581298828,-44.17219543457031,-504.6490173339844
3656267,0,506.6255421904867,192.8539581298828,-44.17219543457031,-504.8973388671875
3656268,0,506.8794132258317,192.8539581298828,-44.17219543457031,-505.1517028808594
