ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
6870768,0,501.09717255948897,198.76744079589844,-59.8326530456543,-499.8239440917969
6870769,0,13.812594499650915,195.56744384765625,-72.83265686035156,0.09999999403953552
6870770,0,13.81130886424041,195.56744384765625,-72.83265686035156,0.09540698677301407
6870771,0,13.810196788962182,195.56744384765625,-72.83265686035156,0.08469131588935852
6870772,0,13.809258186808002,195.56744384765625,-72.83265686035156,0.06785445660352707
6870773,0,13.808492962829495,195.56744384765625,-72.83265686035156,0.044897954910993576
6870774,0,13.807926602843253,195.56744384765625,-72.83257293701172,0.021351279690861702
6870775,0,13.807459131053298,195.56739807128906,-72.83253479003906,0.0024756239727139473
6870776,0,13.807302120581985,195.56735229492188,-72.8324966430664,-0.01238246913999319
6870777,0,13.807333445722405,195.5673370361328,-72.83248138427734,-0.023821182548999786
6870778,0,13.807402607046313,195.5673370361328,-72.83246612548828,-0.03239978849887848
6870779,0,13.807453827856348,195.5673370361328,-72.83245086669922,-0.03862537443637848
6870780,0,13.807437429439071,195.56732177734375,-72.83245086669922,-0.04294982925057411
6870781,0,13.807299341557913,195.56732177734375,-72.83244323730469,-0.04576675221323967
6870782,0,13.807205080934166,195.56732177734375,-72.83244323730469,-0.04741344228386879
6870783,0,13.807157163144092,195.56732177734375,-72.83244323730469,-0.04817352071404457
6870784,0,13.80712014486332,195.56732177734375,-72.83245086669922,-0.04828201234340668
6870785,0,13.807123901656801,195.5673370361328,-72.83245086669922,-0.047929953783750534
6870786,0,13.807130939265583,195.5673370361328,-72.83245086669922,-0.04726989567279816
6870787,0,13.807144185194526,195.5673370361328,-72.83245849609375,-0.04642120376229286
6870788,0,13.807174301442226,195.56735229492188,-72.83245849609375,-0.04547519609332085
6870789,0,13.807187159955314,195.56735229492188,-72.83246612548828,-0.04449958726763725
6870790,0,13.807216203784083,195.56735229492188,-72.83246612548828,-0.04354332014918327
6870791,0,13.80723140098508,195.56735229492188,-72.83246612548828,-0.04263957962393761
6870792,0,13.807243124220008,195.56735229492188,-72.83246612548828,-0.04180946201086044
6870793,0,13.807265701545388,195.5673828125,-72.83247375488281,-0.041064947843551636
6870794,0,13.807277763102267,195.5673828125,-72.83247375488281,-0.04041072726249695
6870795,0,13.807286315806218,195.5673828125,-72.83247375488281,-0.03984649479389191
6870796,0,13.807294516583557,195.5673828125,-72.83247375488281,-0.03936820849776268
6870797,0,13.807295254515877,195.5673828125,-72.83248138427734,-0.038969725370407104
6870798,0,13.80729981544068,195.5673828125,-72.83248138427734,-0.03864334151148796
6870799,0,13.807315277297967,195.5673828125,-72.83248138427734,-0.03838081285357475
6870800,0,13.807323255503576,195.5673828125,-72.83248138427734,-0.03817378729581833
6870801,0,13.807320210429433,195.5673828125,-72.83248138427734,-0.03801395371556282
6870802,0,13.807328071581523,195.5673828125,-72.83248138427734,-0.037893712520599365
6870803,0,13.807328459797219,195.5673828125,-72.83248138427734,-0.03780612722039223
6870804,0,13.807343642902689,195.5673828125,-72.83248138427734,-0.03774493932723999
6870805,0,13.807343941484485,195.5673828125,-72.83248138427734,-0.03770481050014496
6870806,0,13.80734066031431,195.5673828125,-72.83248138427734,-0.0376809686422348
6870807,0,13.807340887120883,195.5673828125,-72.83248138427734,-0.03766956180334091
6870808,0,13.807348504862448,195.5673828125,-72.83248138427734,-0.037667348980903625
6870809,0,13.8073486749057,195.5673828125,-72.83248138427734,-0.03767162188887596
6870810,0,13.807348821510196,195.5673828125,-72.83248138427734,-0.03768032044172287
6870811,0,13.8073489473552,195.5673828125,-72.83248138427734,-0.03769168630242348
6870812,0,13.807349054956626,195.5673828125,-72.83248138427734,-0.037704505026340485
6870813,0,13.807349146552685,195.5673828125,-72.83248138427734,-0.037717703729867935
6870814,0,13.807349224404875,195.5673828125,-72.83248138427734,-0.037730827927589417
6870815,0,13.80734923886682,195.5673828125,-72.83248138427734,-0.037743184715509415
6870816,0,13.807349293926999,195.5673828125,-72.83248138427734,-0.037754591554403305
6870817,0,13.807349325128046,195.5673828125,-72.83248138427734,-0.037764813750982285
6870818,0,13.807349357009922,195.5673828125,-72.83248138427734,-0.03777385503053665
6870819,0,13.807349387773414,195.5673828125,-72.83248138427734,-0.03778163716197014
6870820,0,13.807349416468563,195.5673828125,-72.83248138427734,-0.037788275629282
6870821,0,13.807349442634054,195.5673828125,-72.83248138427734,-0.037793807685375214
6870822,0,13.807349465895307,195.5673828125,-72.83248138427734,-0.037798307836055756
6870823,0,13.807349486334518,195.5673828125,-72.83248138427734,-0.037801969796419144
6870824,0,13.807349504075352,195.5673828125,-72.83248138427734,-0.03780486807227135
6870825,0,13.807349519207731,195.5673828125,-72.83248138427734,-0.03780708089470863
6870826,0,13.80734953212855,195.5673828125,-72.83248138427734,-0.037808798253536224
6870827,0,13.80734954297075,195.5673828125,-72.83248138427734,-0.037810057401657104
6870828,0,13.807349551003838,195.5673828125,-72.83248138427734,-0.037810057401657104
6870829,0,13.807349557858396,195.5673828125,-72.83248138427734,-0.037810057401657104
6870830,0,13.807356984698414,195.5673828125,-72.83248138427734,-0.037810057401657104
6870831,0,13.8073569895141,195.5673828125,-72.83248138427734,-0.037810057401657104
6870832,0,13.8073569895141,195.5673828125,-72.83248138427734,-0.037810057401657104
6870833,0,13.807356993012924,195.5673828125,-72.83248138427734,-0.037810057401657104
6870834,0,13.807356994648288,195.5673828125,-72.83248138427734,-0.037810057401657104
6870835,0,13.807356996556758,195.5673828125,-72.83248138427734,-0.037810057401657104
6870836,0,13.80735699851202,195.5673828125,-72.83248138427734,-0.037810057401657104
6870837,0,13.807357000329858,195.5673828125,-72.83248138427734,-0.037810057401657104
6870838,0,13.807357002147864,195.5673828125,-72.83248138427734,-0.037810057401657104
6870839,0,13.807357003783991,195.5673828125,-72.83248138427734,-0.037810057401657104
6870840,0,13.807357005193792,195.5673828125,-72.83248138427734,-0.037810057401657104
6870841,0,13.80735700642162,195.5673828125,-72.83248138427734,-0.037810057401657104
6870842,0,13.80735700642162,195.5673828125,-72.83248138427734,-0.037810057401657104
6870843,0,13.807357008513325,195.5673828125,-72.83248138427734,-0.037810057401657104
6870844,0,13.807357008513325,195.5673828125,-72.83248138427734,-0.037810057401657104
6870845,0,13.80735701006115,195.5673828125,-72.83248138427734,-0.037810057401657104
