ts,agent_id,x,y,z,v
1150668,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
1150669,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
1150670,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
1150671,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
1150672,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
1150673,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
1150674,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
1150675,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
1150676,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.663609890866019e-08
1150677,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.498327681460018e-08
1150678,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.064040534778525e-08
1150679,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.341411091871188e-08
1150680,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028599637706083037
1150681,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011593456441276312
1150682,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.000483510952018571
1150683,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013374210119155943
1150684,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.485344852329363e-05
1150685,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012738578403081725
1150686,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016083567354920395
1150687,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016956544571661
1150688,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016429999410957867
1150689,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.0001526373203325444
1150690,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013908399834897497
1150691,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012407916782972378
1150692,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.0001106227602772307
1150693,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.775850133774959e-05
1150694,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.579649163070136e-05
1150695,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.500296742507694e-05
1150696,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.565303175788638e-05
1150697,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.7166954138265787e-05
1150698,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.0039210046492426e-05
1150699,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.3500653883274634e-05
1150700,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.858938025610335e-05
1150701,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.344764094404683e-05
1150702,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.9136477397790035e-05
1150703,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.541501268624978e-05
1150704,0,192.36245727539062,-86.2626724243164,0.03187461942434311,2.2100210176120497e-05
1150705,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.8924359352208824e-05
1150706,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6531025962392993e-05
1150707,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.4116556502520608e-05
1150708,0,192.36245727539062,-86.2626724243164,0.032856862992048264,1.2596172355126259e-05
1150709,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.078752328191005e-05
1150710,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.406047343955975e-06
1150711,0,192.36245727539062,-86.2626724243164,0.03322257846593857,8.021045168666232e-06
1150712,0,192.36245727539062,-86.2626724243164,0.033303145319223404,6.621820638696607e-06
1150713,0,192.36245727539062,-86.2626724243164,0.03336891159415245,5.39612086482693e-06
1150714,0,192.36245727539062,-86.2626724243164,0.03342258557677269,5.035600658868712e-06
1150715,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.496531714275853e-06
1150716,0,192.36245727539062,-86.26268005371094,0.0334714874625206,5.014650406451879e-07
1150717,0,192.36245727539062,-86.26268005371094,0.0334848016500473,3.221204972282023e-07
1150718,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.801379581891164e-07
1150719,0,192.36245727539062,-86.26268005371094,0.033516958355903625,4.1167437084256723e-07
1150720,0,192.36245727539062,-86.26268005371094,0.033533286303281784,4.4329112056428475e-07
1150721,0,192.36245727539062,-86.26268005371094,0.03354877233505249,3.577938411966926e-07
1150722,0,192.36245727539062,-86.26268005371094,0.0335630401968956,2.5008827955901405e-07
1150723,0,192.36245727539062,-86.26268005371094,0.03357597440481186,2.3679787275336004e-07
1150724,0,192.36245727539062,-86.26268005371094,0.0335874930024147,2.0542550972190307e-07
1150725,0,192.36245727539062,-86.26268005371094,0.0335976779460907,2.1308887280736753e-07
1150726,0,192.36245727539062,-86.26268005371094,0.033606529235839844,1.5633150836398055e-07
1150727,0,192.36245727539062,-86.26268005371094,0.033614158630371094,2.1990957068353472e-07
1150728,0,192.36245727539062,-86.26268005371094,0.033620718866586685,1.8164903933538007e-07
1150729,0,192.36245727539062,-86.26268005371094,0.03362636640667915,1.582172758136571e-07
1150730,0,192.36245727539062,-86.26268005371094,0.03363117203116417,7.63376978242847e-08
1150731,0,192.36245727539062,-86.26268005371094,0.033635213971138,1.1748253737921146e-07
1150732,0,192.36245727539062,-86.26268005371094,0.033638570457696915,6.650084425541642e-08
1150733,0,192.36245727539062,-86.26268005371094,0.033638570457696915,3.6060418837503225e-08
1150734,0,192.36245727539062,-86.26268005371094,0.033640097826719284,1.2529560317192651e-07
1150735,0,192.36245727539062,-86.26268005371094,0.033641472458839417,6.082424358459065e-08
1150736,0,192.36245727539062,-86.26268005371094,0.03364292159676552,1.0542150079035428e-07
1150737,0,192.36245727539062,-86.26268005371094,0.03364437073469162,3.991311612749595e-08
1150738,0,192.36245727539062,-86.26268005371094,0.033645667135715485,1.4107581953165885e-07
1150739,0,192.36245727539062,-86.26268005371094,0.03364696353673935,6.20709513279428e-08
1150740,0,192.36245727539062,-86.26268005371094,0.03364810720086098,6.541563333088556e-08
1150741,0,192.36245727539062,-86.26268005371094,0.03364913910627365,7.073269845697145e-08
1150742,0,192.36245727539062,-86.26268005371094,0.03364913910627365,2.5570970601490336e-08
1150743,0,192.36245727539062,-86.26268005371094,0.03365085646510124,4.231638563264927e-08
1150744,0,192.36245727539062,-86.26268005371094,0.03365085646510124,1.6626539089967845e-08
1150745,0,192.36245727539062,-86.26268005371094,0.03365211561322212,3.04920616218837e-08
1150746,0,192.36245727539062,-86.26268005371094,0.03365211561322212,1.470590836119985e-07
1150747,0,192.36245727539062,-86.26268005371094,0.03365211561322212,1.1384846473516246e-07
1150748,0,192.36245727539062,-86.26268005371094,0.03365341201424599,1.3782560024676186e-07
1150749,0,192.36245727539062,-86.26268005371094,0.03365341201424599,1.0293698575218082e-07
1150750,0,192.36245727539062,-86.26268005371094,0.03365341201424599,1.4640899279801935e-07
1150751,0,192.36245727539062,-86.26268005371094,0.03365341201424599,4.554163291240091e-08
1150752,0,192.36245727539062,-86.26268005371094,0.03365341201424599,4.657850972707878e-08
1150753,0,192.36245727539062,-86.26268005371094,0.03365341201424599,6.9960750458854e-08
1150754,0,192.36245727539062,-86.26268005371094,0.03365341201424599,1.4033618243744986e-08
1150755,0,192.36245727539062,-86.26268005371094,0.03365341201424599,1.1635061761196146e-07
1150756,0,192.36245727539062,-86.26268005371094,0.03365447744727135,3.273267947501249e-08
1150757,0,192.36245727539062,-86.26268005371094,0.03365447744727135,8.7278521885706e-09
1150758,0,192.36245727539062,-86.26268005371094,0.03365447744727135,7.450860980595714e-08
1150759,0,192.36245727539062,-86.26268005371094,0.03365447744727135,1.4140778347845675e-08
1150760,0,192.36245727539062,-86.26268005371094,0.03365447744727135,1.907323548787429e-08
1150761,0,192.36245727539062,-86.26268005371094,0.03365447744727135,6.940213503041785e-08
1150762,0,192.36245727539062,-86.26266479492188,0.03365615755319595,0.0013512351868778813
1150763,0,192.36251831054688,-86.25653839111328,0.03353565186262131,0.32016852802092277
1150764,0,192.3626708984375,-86.24253845214844,0.03333103284239769,0.6303409559166548
1150765,0,192.36289978027344,-86.2209243774414,0.033090971410274506,0.9311126470759925
1150766,0,192.3632049560547,-86.19197845458984,0.032845571637153625,1.222058703617599
1150767,0,192.36358642578125,-86.15595245361328,0.0326128751039505,1.5028873150461166
1150768,0,192.364013671875,-86.11312103271484,0.03240314498543739,1.7734191249325308
1150769,0,192.36453247070312,-86.06375122070312,0.03222091495990753,2.0335705785238294
1150770,0,192.3651123046875,-86.00809478759766,0.03206798434257507,2.2833440830049527
1150771,0,192.36573791503906,-85.9464111328125,0.03194370120763779,2.522823277350515
1150772,0,192.36643981933594,-85.87895202636719,0.031846657395362854,2.752165059453179
1150773,0,192.36720275878906,-85.80596160888672,0.03177428990602493,2.9715877671124376
1150774,0,192.3679962158203,-85.72769165039062,0.03172416612505913,3.181370289002259
1150775,0,192.36886596679688,-85.64435577392578,0.03169364854693413,3.3818369751272024
1150776,0,192.36978149414062,-85.55619812011719,0.0316801443696022,3.5733510924257215
1150777,0,192.37075805664062,-85.46342468261719,0.031680792570114136,3.7563039759256327
1150778,0,192.3717803955078,-85.36624145507812,0.03169368579983711,3.9311088800984257
1150779,0,192.3728485107422,-85.26483917236328,0.031716421246528625,4.098239733408027
1150780,0,192.37396240234375,-85.15940856933594,0.03174732252955437,4.2583918543313475
1150781,0,192.37509155273438,-85.05009460449219,0.031784363090991974,4.412081110816419
1150782,0,192.3762664794922,-84.93704986572266,0.03182624652981758,4.559646280884799
1150783,0,192.37747192382812,-84.8204345703125,0.03187160566449165,4.70140651783283
1150784,0,192.3787384033203,-84.70037841796875,0.03191940113902092,4.837682657239206
1150785,0,192.3800506591797,-84.57701110839844,0.03196880221366882,4.9687991706650845
1150786,0,192.38137817382812,-84.45045471191406,0.032166823744773865,5.096000084760095
1150787,0,192.38275146484375,-84.32080841064453,0.03241855651140213,5.218230793333393
1150788,0,192.38409423828125,-84.18819427490234,0.03258155658841133,5.336222443524332
1150789,0,192.38548278808594,-84.05268096923828,0.03268691897392273,5.450236007889371
1150790,0,192.3868865966797,-83.9144058227539,0.03275558352470398,5.56053543268471
1150791,0,192.38833618164062,-83.77342224121094,0.032801054418087006,5.667383731065017
1150792,0,192.3898468017578,-83.62982177734375,0.03283222019672394,5.771025642829942
1150793,0,192.3914031982422,-83.48371124267578,0.03285537660121918,5.871688426537079
