ts,agent_id,x,y,z,v
1403487,0,192.36241149902344,-86.26268005371094,0.5760391354560852,0.0
1403488,0,192.36241149902344,-86.26268005371094,0.5347328782081604,0.0
1403489,0,192.36241149902344,-86.26268005371094,0.4873131513595581,0.0
1403490,0,192.36241149902344,-86.26268005371094,0.43378135561943054,0.0
1403491,0,192.36241149902344,-86.26268005371094,0.37413910031318665,0.0
1403492,0,192.36241149902344,-86.26268005371094,0.3083879053592682,0.0
1403493,0,192.36241149902344,-86.26268005371094,0.23652930557727814,0.0
1403494,0,192.36241149902344,-86.26268005371094,0.15856479108333588,0.0
1403495,0,192.36241149902344,-86.26268005371094,0.07449592649936676,0.0
1403496,0,192.36241149902344,-86.26268005371094,-0.0014325713273137808,6.864375234353853e-08
1403497,0,192.36241149902344,-86.26268005371094,-0.04976116120815277,2.0418904613524756e-07
1403498,0,192.36241149902344,-86.26268005371094,-0.0790141299366951,5.2399713179751486e-08
1403499,0,192.36241149902344,-86.26268005371094,-0.09499464184045792,8.289805940483718e-08
1403500,0,192.36241149902344,-86.26268005371094,-0.09607665985822678,0.0018537056616743939
1403501,0,192.36241149902344,-86.2625503540039,-0.09360036998987198,0.006439079378249069
1403502,0,192.36244201660156,-86.26248168945312,-0.08894708752632141,0.002669118333153816
1403503,0,192.36244201660156,-86.26243591308594,-0.08312387019395828,0.0007287820133375868
1403504,0,192.36244201660156,-86.2624282836914,-0.07681392133235931,0.00026668959156334244
1403505,0,192.36245727539062,-86.26243591308594,-0.07046787440776825,0.000719966464886369
1403506,0,192.36245727539062,-86.26245880126953,-0.06437091529369354,0.0009071307340975481
1403507,0,192.36244201660156,-86.26248168945312,-0.05869167298078537,0.0009513177055137422
1403508,0,192.36244201660156,-86.26250457763672,-0.05351840704679489,0.0009219024455941502
1403509,0,192.36241149902344,-86.26252746582031,-0.04888515546917915,0.0008582896337529203
1403510,0,192.36241149902344,-86.26255798339844,-0.04478984698653221,0.0007809503949965973
1403511,0,192.36244201660156,-86.2625732421875,-0.041208572685718536,0.000700292127448906
1403512,0,192.36245727539062,-86.2625961303711,-0.03810413181781769,0.0006219731254016914
1403513,0,192.36245727539062,-86.26261901855469,-0.03543258458375931,0.0005493695541336918
1403514,0,192.3624725341797,-86.26263427734375,-0.03314792737364769,0.00048339181559076827
1403515,0,192.3625030517578,-86.26264190673828,-0.03120456635951996,0.00042380669591748264
1403516,0,192.3625030517578,-86.26265716552734,-0.029559249058365822,0.00037079886846722753
1403517,0,192.3625030517578,-86.26266479492188,-0.028171958401799202,0.00032396220976649596
1403518,0,192.36251831054688,-86.2626724243164,-0.02700645476579666,0.00028304212981158526
1403519,0,192.36251831054688,-86.26268005371094,-0.026030387729406357,0.00024715380001391645
1403520,0,192.36251831054688,-86.2626953125,-0.025215454399585724,0.00021538571471291706
1403521,0,192.36253356933594,-86.2626953125,-0.0245367418974638,0.00018763911349081063
1403522,0,192.36253356933594,-86.26270294189453,-0.023972854018211365,0.00016331557357954338
1403523,0,192.36253356933594,-86.26270294189453,-0.023505400866270065,0.00014214355000282574
1403524,0,192.36253356933594,-86.26271057128906,-0.02311866730451584,0.00012357618958987917
1403525,0,192.36253356933594,-86.26271057128906,-0.022799300029873848,0.00010756826605072684
1403526,0,192.362548828125,-86.26271057128906,-0.02253597229719162,9.39861999859125e-05
1403527,0,192.362548828125,-86.26271057128906,-0.02231922186911106,8.186120730596725e-05
1403528,0,192.362548828125,-86.26272583007812,-0.022141074761748314,7.133698337806466e-05
1403529,0,192.362548828125,-86.26272583007812,-0.021994896233081818,6.2076418067235e-05
1403530,0,192.362548828125,-86.26272583007812,-0.02187499962747097,5.382965859065534e-05
1403531,0,192.362548828125,-86.26272583007812,-0.02177680842578411,4.678820293030826e-05
1403532,0,192.362548828125,-86.26272583007812,-0.02169654704630375,4.049938298380591e-05
1403533,0,192.362548828125,-86.26272583007812,-0.02163093537092209,3.553344072893187e-05
1403534,0,192.362548828125,-86.26272583007812,-0.0215773768723011,3.09583862323142e-05
1403535,0,192.362548828125,-86.26272583007812,-0.0215773768723011,0.0
1403536,0,192.362548828125,-86.26272583007812,-0.021541861817240715,3.34560957890906e-06
1403537,0,192.362548828125,-86.26272583007812,-0.021525496616959572,2.9696728929947238e-06
1403538,0,192.362548828125,-86.26272583007812,-0.02150745317339897,2.9676354256847912e-06
1403539,0,192.362548828125,-86.26272583007812,-0.021489180624485016,2.836457859307204e-06
1403540,0,192.362548828125,-86.26272583007812,-0.021471481770277023,2.5996395400281375e-06
1403541,0,192.362548828125,-86.26272583007812,-0.021454887464642525,2.3648813469133297e-06
1403542,0,192.362548828125,-86.26272583007812,-0.021439742296934128,2.107198298355567e-06
1403543,0,192.362548828125,-86.26272583007812,-0.021426161751151085,1.8594675846641662e-06
1403544,0,192.362548828125,-86.26272583007812,-0.02141410857439041,1.63369274386886e-06
1403545,0,192.362548828125,-86.26272583007812,-0.02140357904136181,1.33304937708037e-06
1403546,0,192.362548828125,-86.26272583007812,-0.021394461393356323,1.1825743455643424e-06
1403547,0,192.362548828125,-86.26272583007812,-0.021386565640568733,1.0702395804112615e-06
1403548,0,192.362548828125,-86.26272583007812,-0.02137981355190277,8.996881887013044e-07
1403549,0,192.362548828125,-86.26273345947266,-0.021374015137553215,7.693551908603693e-07
1403550,0,192.362548828125,-86.26273345947266,-0.021369170397520065,7.057052398964292e-07
1403551,0,192.362548828125,-86.26273345947266,-0.0213650893419981,6.494746130373784e-07
1403552,0,192.362548828125,-86.26273345947266,-0.0213650893419981,0.0
